"id","start_time","end_time","duration","type","mapname","winner_key","winner_label","winner_kind","winner_side","loser_key","loser_label","loser_kind","loser_side","draw","winner_opening","loser_opening"
"23","1789841146","1789841238","92","1","maps/mp/duel10","bot:/botfiles/imperial.jkb","Saboteur","0","2","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","2","0","drain","speed"
"24","1789841230","1789841449","219","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn","0","2","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","0","drain","drain"
"25","1789841454","1789841482","28","1","maps/mp/duel10","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","drain","grip"
"26","1789841266","1789841547","281","1","maps/mp/duel10","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/imperial.jkb","Saboteur","0","2","0","grip","drain"
"27","1789841669","1789841776","107","1","maps/mp/duel10","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/imperial.jkb","Saboteur","0","2","0","speed","pull"
"28","1789841844","1789841925","81","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","grip","drain"
"29","1789841897","1789842051","154","1","maps/mp/duel10","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/imperial.jkb","Saboteur","0","2","0","unknown","drain"
"30","1789842054","1789842094","40","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn","0","2","bot:/botfiles/desann.jkb","Desann","0","2","0","grip","drain"
"31","1789841964","1789842323","359","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","2","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","0","drain","grip"
"32","1789842456","1789842508","52","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn","0","2","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","0","push","pull"
"33","1789842445","1789842545","100","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","2","bot:/botfiles/imperial.jkb","Saboteur","0","2","0","drain","drain"
"34","1789842577","1789842695","118","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn","0","2","bot:/botfiles/desann.jkb","Desann","0","2","0","pull","drain"
"35","1789842631","1789842718","87","1","maps/mp/duel10","bot:/botfiles/imperial.jkb","Saboteur","0","2","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","2","0","drain","push"
"36","1789842818","1789842837","19","1","maps/mp/duel10","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","drain","pull"
"37","1789842721","1789842846","125","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","2","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","0","drain","speed"
"38","1789842959","1789843056","97","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","drain","pull"
"39","1789842967","1789843276","309","1","maps/mp/duel10","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","bot:/botfiles/imperial.jkb","Saboteur","0","2","0","grip","grip"
"40","1789843178","1789843305","127","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn","0","2","bot:/botfiles/desann.jkb","Desann","0","2","0","drain","speed"
"41","1789843299","1789843406","107","1","maps/mp/duel10","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","2","bot:/botfiles/trandoshan.jkb","Trandoshan","0","2","0","grip","drain"
"42","1789843398","1789843476","78","1","maps/mp/duel10","bot:/botfiles/imperial.jkb","Saboteur","0","2","bot:/botfiles/reborn.jkb","New_Reborn","0","2","0","speed","speed"
"43","1789843428","1789843478","50","1","maps/mp/duel10","bot:/botfiles/desann.jkb","Desann","0","2","bot:/botfiles/reborn.jkb","New_Reborn^7[0]","0","2","0","drain","pull"
"44","1789843852","1789843947","95","1","maps/mp/duel10","bot:/botfiles/chiss.jkb","Chiss","0","2","iphash:4d1013d3","Padawan","2","2","0","speed",""
"45","1789843992","1789844139","147","1","maps/mp/duel10","bot:/botfiles/chiss.jkb","Chiss","0","2","iphash:4d1013d3","Padawan","2","2","0","speed","seeing"
"46","1789844990","1789845033","43","1","maps/mp/duel10","bot:/botfiles/chiss.jkb","Chiss","0","2","iphash:4d1013d3","Padawan","2","2","0","speed","unknown"
"47","1789845097","1789845136","39","1","maps/mp/duel10","bot:/botfiles/chiss.jkb","Chiss","0","2","iphash:4d1013d3","Padawan","2","2","0","pull","unknown"
"48","1789845207","1789845221","14","1","maps/mp/duel10","bot:/botfiles/chiss.jkb","Chiss","0","2","iphash:4d1013d3","Padawan","2","2","0","speed",""
"49","1789860225","1789860258","33","1","maps/mp/duel10","iphash:f794a9d2","^0Gòón^2.^6µ^0ps","2","2","bot:/botfiles/chiss.jkb","Chiss","0","2","0","seeing","pull"
"50","1789860314","1789860320","6","1","maps/mp/ffa3","iphash:f794a9d2","^0Gòón^2.^6µ^0ps","2","2","bot:/botfiles/chiss.jkb","Chiss","0","2","0","seeing",""
"51","1789863115","1789863139","24","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","1","iphash:7d6be969","^0Gòón^2.^6µ^0ps","2","2","0","seeing","seeing"
"52","1789863565","1789863614","49","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:fa31973a","^0ff^6'^0heretic","2","2","0","seeing","seeing"
"53","1789863621","1789863660","39","1","maps/mp/ffa3","iphash:fa31973a","^0ff^6'^0heretic","2","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"54","1789863667","1789863768","101","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:fa31973a","^0ff^6'^0heretic","2","2","0","seeing","seeing"
"55","1789863775","1789863797","22","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:fa31973a","^0ff^6'^0heretic","2","2","0","seeing","seeing"
"56","1789863802","1789863839","37","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:fa31973a","^0ff^6'^0heretic","2","2","0","seeing","seeing"
"57","1789863843","1789863932","89","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:fa31973a","^0ff^6'^0heretic","2","2","0","unknown","seeing"
"58","1789863941","1789863982","41","1","maps/mp/ffa3","iphash:fa31973a","^0ff^6'^0heretic","2","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown"
"59","1789863987","1789864015","28","1","maps/mp/ffa3","iphash:fa31973a","^0ff^6'^0heretic","2","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"60","1789864019","1789864091","72","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:fa31973a","^0ff^6'^0heretic","2","2","0","unknown","seeing"
"61","1789864105","1789864189","84","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:fa31973a","^0ff^6'^0heretic","2","2","0","seeing","seeing"
"62","1789864195","1789864214","19","1","maps/mp/ffa3","iphash:fa31973a","^0ff^6'^0heretic","2","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","unknown","seeing"
"63","1789864219","1789864276","57","1","maps/mp/ffa3","iphash:fa31973a","^0ff^6'^0heretic","2","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","unknown","seeing"
"64","1789864281","1789864344","63","1","maps/mp/ffa3","iphash:fa31973a","^0ff^6'^0heretic","2","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown"
"65","1789864349","1789864434","85","1","maps/mp/ffa3","iphash:fa31973a","^0ff^6'^0heretic","2","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"66","1789864441","1789864530","89","1","maps/mp/ffa3","iphash:fa31973a","^0ff^6'^0heretic","2","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"67","1789864534","1789864572","38","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:fa31973a","^0ff^6'^0heretic","2","2","0","seeing","seeing"
"68","1789864578","1789864681","103","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:fa31973a","^0ff^6'^0heretic","2","2","0","seeing","seeing"
"69","1789864698","1789864743","45","1","maps/mp/ffa3","user:void","void","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"70","1789864761","1789864795","34","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing"
"71","1789864803","1789864845","42","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing"
"72","1789864851","1789864887","36","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing"
"73","1789864798","1789864907","109","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"74","1789864893","1789864947","54","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing"
"75","1789864913","1789864981","68","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"76","1789864955","1789864988","33","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","unknown"
"77","1789864987","1789865087","100","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"78","1789865092","1789865148","56","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"79","1789865152","1789865177","25","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:void","void","1","2","0","seeing","seeing"
"80","1789865181","1789865202","21","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:void","void","1","2","0","seeing","seeing"
"81","1789865206","1789865240","34","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:void","void","1","2","0","unknown","seeing"
"82","1789865245","1789865260","15","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:void","void","1","2","0","seeing","unknown"
"83","1789865265","1789865370","105","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"84","1789865375","1789865396","21","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"85","1789865475","1789865525","50","1","maps/mp/ffa3","bot:/botfiles/shadowtrooper.jkb","Reborn","0","2","user:void","void","1","2","0","unknown","seeing"
"86","1789865399","1789865557","158","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"87","1789865536","1789865595","59","1","maps/mp/ffa3","user:void","void","1","2","bot:/botfiles/shadowtrooper.jkb","Reborn","0","2","0","unknown","speed"
"88","1789865563","1789865624","61","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"89","1789865605","1789865656","51","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","seeing"
"90","1789865631","1789865663","32","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing"
"91","1789865681","1789865706","25","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing"
"92","1789865665","1789865726","61","1","maps/mp/ffa3","user:jundon","jundon","1","2","user:void","void","1","2","0","seeing","unknown"
"93","1789865721","1789865760","39","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown"
"94","1789865764","1789865793","29","1","maps/mp/ffa3","user:jundon","jundon","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"95","1789865784","1789865840","56","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing"
"96","1789865853","1789865869","16","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing"
"97","1789865799","1789865876","77","1","maps/mp/ffa3","user:jundon","jundon","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown"
"98","1789865873","1789865891","18","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","unknown"
"99","1789865883","1789865911","28","1","maps/mp/ffa3","user:jundon","jundon","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"100","1789865904","1789865951","47","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"101","1789865957","1789865980","23","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing"
"102","1789865975","1789865989","14","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:d4cfd1d8","^3Wookiee","2","1","0","seeing","seeing"
"103","1789865916","1789866011","95","1","maps/mp/ffa3","user:jundon","jundon","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"104","1789865998","1789866014","16","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:d4cfd1d8","^3Wookiee","2","1","0","unknown","seeing"
"105","1789866019","1789866048","29","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:d4cfd1d8","^3Wookiee","2","1","0","seeing","seeing"
"106","1789865985","1789866048","63","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"107","1789866025","1789866066","41","1","maps/mp/ffa3","user:jundon","jundon","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown"
"108","1789866062","1789866093","31","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing"
"109","1789866076","1789866101","25","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"110","1789866105","1789866149","44","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing"
"111","1789866098","1789866157","59","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"112","1789866162","1789866182","20","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"113","1789866156","1789866199","43","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing"
"114","1789866207","1789866233","26","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown"
"115","1789866209","1789866255","46","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing"
"116","1789866259","1789866282","23","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing"
"117","1789866247","1789866317","70","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","unknown","seeing"
"118","1789866290","1789866338","48","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","unknown"
"119","1789866321","1789866338","17","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing"
"120","1789866345","1789866355","10","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","unknown"
"121","1789866346","1789866389","43","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing"
"122","1789866362","1789866406","44","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"123","1789866413","1789866445","32","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing"
"124","1789866452","1789866497","45","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"125","1789866397","1789866546","149","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing"
"126","1789866507","1789866640","133","1","maps/mp/ffa3","user:void","void","1","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"127","1789866551","1789866687","136","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"128","1789866692","1789866727","35","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"129","1789866739","1789866809","70","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"130","1789866650","1789866820","170","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","user:void","void","1","2","0","seeing","seeing"
"131","1789866812","1789866829","17","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","unknown"
"132","1789866834","1789866955","121","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing"
"133","1789866961","1789867019","58","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"134","1789867023","1789867071","48","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"135","1789867076","1789867125","49","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","0","seeing","seeing"
"136","1789867129","1789867187","58","1","maps/mp/ffa3","iphash:c7c8a416","^0FF^4'^0Prinky","2","2","user:socrates","socrates","1","2","0","seeing","seeing"
"137","1789867425","1789867677","252","1","maps/mp/ffa3","iphash:4a47a0f7","^1Darth ^7Pogrates","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","seeing"
"138","1789867979","1789867995","16","0","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","","seeing"
"139","1789867982","1789868035","53","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","grip"
"140","1789868005","1789868037","32","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","unknown","seeing"
"141","1789867939","1789868097","158","1","maps/mp/ffa3","user:socrates","socrates","1","2","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","0","seeing","unknown"
"142","1789868099","1789868204","105","1","maps/mp/ffa3","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","unknown","seeing"
"143","1789868157","1789868216","59","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","push","push"
"144","1789868209","1789868256","47","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","unknown"
"145","1789868221","1789868258","37","1","maps/mp/ffa3","user:socrates","socrates","1","2","bot:/botfiles/gran.jkb","Gran","0","1","0","seeing","unknown"
"146","1789868281","1789868444","163","1","maps/mp/ffa3","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","0","seeing","seeing"
"147","1789868422","1789868446","24","1","maps/mp/ffa3","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","absorb","pull"
"148","1789868454","1789868488","34","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","seeing"
"149","1789868497","1789868551","54","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","unknown"
"150","1789868477","1789868565","88","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","0","heal","protect"
"151","1789868566","1789868617","51","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","2","0","seeing","seeing"
"152","1789868640","1789868724","84","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing"
"153","1789868729","1789868762","33","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","seeing","seeing"
"154","1789868767","1789868782","15","1","maps/mp/ffa3","user:void","void","1","2","user:socrates","socrates","1","2","0","unknown","seeing"
"155","1789868698","1789868795","97","1","maps/mp/ffa3","bot:/botfiles/gran.jkb","Gran","0","1","bot:/botfiles/chiss.jkb","Chiss","0","2","0","heal","speed"
"156","1789868770","1789868796","26","1","maps/mp/ffa3","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","2","iphash:c984b5ee","^8Qui^0-^2Gon","2","1","0","seeing","absorb"
